5 Minutes,Flow (Veh/5 Minutes),# Lane Points,% Observed
10/17/2017 20:15,247,4,0
10/17/2017 20:20,238,4,0
10/17/2017 20:25,234,4,0
10/17/2017 20:30,227,4,0
10/17/2017 20:35,219,4,0
10/17/2017 20:40,221,4,0
10/17/2017 20:45,220,4,0
10/17/2017 20:50,215,4,0
10/17/2017 20:55,216,4,0
10/17/2017 21:00,214,4,0
10/17/2017 21:05,216,4,0
10/17/2017 21:10,221,4,0
10/17/2017 21:15,221,4,0
10/17/2017 21:20,216,4,0
10/17/2017 21:25,214,4,0
10/17/2017 21:30,205,4,0
10/17/2017 21:35,197,4,0
10/17/2017 21:40,195,4,0
10/17/2017 21:45,190,4,0
10/17/2017 21:50,183,4,0
10/17/2017 21:55,175,4,0
10/17/2017 22:00,171,4,0
10/17/2017 22:05,168,4,0
10/17/2017 22:10,168,4,0
10/17/2017 22:15,168,4,0
10/17/2017 22:20,164,4,0
10/17/2017 22:25,156,4,0
10/17/2017 22:30,149,4,0
10/17/2017 22:35,146,4,0
10/17/2017 22:40,142,4,0
10/17/2017 22:45,136,4,0
10/17/2017 22:50,126,4,0
10/17/2017 22:55,115,4,0
10/17/2017 23:00,109,4,0
10/17/2017 23:05,109,4,0
10/17/2017 23:10,106,4,0
10/17/2017 23:15,100,4,0
10/17/2017 23:20,92,4,0
10/17/2017 23:25,86,4,0
10/17/2017 23:30,82,4,0
10/17/2017 23:35,82,4,0
10/17/2017 23:40,82,4,0
10/17/2017 23:45,78,4,0
10/17/2017 23:50,72,4,0
10/17/2017 23:55,68,4,0
10/18/2017 0:00,63,4,0
10/18/2017 0:05,60,4,0
10/18/2017 0:10,59,4,0
10/18/2017 0:15,59,4,0
10/18/2017 0:20,53,4,0
10/18/2017 0:25,49,4,0
10/18/2017 0:30,45,4,0
10/18/2017 0:35,43,4,0
10/18/2017 0:40,44,4,0
10/18/2017 0:45,42,4,0
10/18/2017 0:50,40,4,0
10/18/2017 0:55,37,4,0
10/18/2017 1:00,36,4,0
10/18/2017 1:05,33,4,0
10/18/2017 1:10,33,4,0
10/18/2017 1:15,33,4,0
10/18/2017 1:20,33,4,0
10/18/2017 1:25,32,4,0
10/18/2017 1:30,32,4,0
10/18/2017 1:35,36,4,0
10/18/2017 1:40,33,4,0
10/18/2017 1:45,29,4,0
10/18/2017 1:50,29,4,0
10/18/2017 1:55,27,4,0
10/18/2017 2:00,29,4,0
10/18/2017 2:05,29,4,0
10/18/2017 2:10,29,4,0
10/18/2017 2:15,27,4,0
10/18/2017 2:20,27,4,0
10/18/2017 2:25,27,4,0
10/18/2017 2:30,29,4,0
10/18/2017 2:35,29,4,0
10/18/2017 2:40,29,4,0
10/18/2017 2:45,29,4,0
10/18/2017 2:50,27,4,0
10/18/2017 2:55,26,4,0
10/18/2017 3:00,25,4,0
10/18/2017 3:05,26,4,0
10/18/2017 3:10,27,4,0
10/18/2017 3:15,26,4,0
10/18/2017 3:20,26,4,0
10/18/2017 3:25,27,4,0
10/18/2017 3:30,27,4,0
10/18/2017 3:35,27,4,0
10/18/2017 3:40,29,4,0
10/18/2017 3:45,27,4,0
10/18/2017 3:50,29,4,0
10/18/2017 3:55,29,4,0
10/18/2017 4:00,32,4,0
10/18/2017 4:05,32,4,0
10/18/2017 4:10,32,4,0
10/18/2017 4:15,32,4,0
10/18/2017 4:20,33,4,0
10/18/2017 4:25,36,4,0
10/18/2017 4:30,39,4,0
10/18/2017 4:35,45,4,0
10/18/2017 4:40,47,4,0
10/18/2017 4:45,56,4,0
10/18/2017 4:50,53,4,0
10/18/2017 4:55,56,4,0
10/18/2017 5:00,57,4,0
10/18/2017 5:05,65,4,0
10/18/2017 5:10,76,4,0
10/18/2017 5:15,89,4,0
10/18/2017 5:20,96,4,0
10/18/2017 5:25,106,4,0
10/18/2017 5:30,115,4,0
10/18/2017 5:35,135,4,0
10/18/2017 5:40,152,4,0
10/18/2017 5:45,165,4,0
10/18/2017 5:50,168,4,0
10/18/2017 5:55,164,4,0
10/18/2017 6:00,162,4,0
10/18/2017 6:05,178,4,0
10/18/2017 6:10,191,4,0
10/18/2017 6:15,216,4,0
10/18/2017 6:20,237,4,0
10/18/2017 6:25,242,4,0
10/18/2017 6:30,252,4,0
10/18/2017 6:35,264,4,0
10/18/2017 6:40,277,4,0
10/18/2017 6:45,291,4,0
10/18/2017 6:50,294,4,0
10/18/2017 6:55,286,4,0
10/18/2017 7:00,286,4,0
10/18/2017 7:05,297,4,0
10/18/2017 7:10,310,4,0
10/18/2017 7:15,327,4,0
10/18/2017 7:20,350,4,0
10/18/2017 7:25,362,4,0
10/18/2017 7:30,362,4,0
10/18/2017 7:35,377,4,0
10/18/2017 7:40,400,4,0
10/18/2017 7:45,409,4,0
10/18/2017 7:50,415,4,0
10/18/2017 7:55,392,4,0
10/18/2017 8:00,382,4,0
10/18/2017 8:05,386,4,0
10/18/2017 8:10,392,4,0
10/18/2017 8:15,396,4,0
10/18/2017 8:20,401,4,0
10/18/2017 8:25,391,4,0
10/18/2017 8:30,383,4,0
10/18/2017 8:35,377,4,0
10/18/2017 8:40,388,4,0
10/18/2017 8:45,383,4,0
10/18/2017 8:50,379,4,0
10/18/2017 8:55,363,4,0
10/18/2017 9:00,350,4,0
10/18/2017 9:05,336,4,0
10/18/2017 9:10,326,4,0
10/18/2017 9:15,339,4,0
10/18/2017 9:20,336,4,0
10/18/2017 9:25,332,4,0
10/18/2017 9:30,324,4,0
10/18/2017 9:35,319,4,0
10/18/2017 9:40,333,4,0
10/18/2017 9:45,325,4,0
10/18/2017 9:50,326,4,0
10/18/2017 9:55,325,4,0
10/18/2017 10:00,310,4,0
10/18/2017 10:05,302,4,0
10/18/2017 10:10,306,4,0
10/18/2017 10:15,305,4,0
10/18/2017 10:20,310,4,0
10/18/2017 10:25,310,4,0
10/18/2017 10:30,310,4,0
10/18/2017 10:35,317,4,0
10/18/2017 10:40,310,4,0
10/18/2017 10:45,320,4,0
10/18/2017 10:50,314,4,0
10/18/2017 10:55,306,4,0
10/18/2017 11:00,306,4,0
10/18/2017 11:05,310,4,0
10/18/2017 11:10,317,4,0
10/18/2017 11:15,332,4,0
10/18/2017 11:20,329,4,0
10/18/2017 11:25,332,4,0
10/18/2017 11:30,334,4,0
10/18/2017 11:35,345,4,0
10/18/2017 11:40,350,4,0
10/18/2017 11:45,359,4,0
10/18/2017 11:50,359,4,0
10/18/2017 11:55,352,4,0
10/18/2017 12:00,359,4,0
10/18/2017 12:05,366,4,0
10/18/2017 12:10,373,4,0
10/18/2017 12:15,373,4,0
10/18/2017 12:20,373,4,0
10/18/2017 12:25,375,4,0
10/18/2017 12:30,369,4,0
10/18/2017 12:35,378,4,0
10/18/2017 12:40,373,4,0
10/18/2017 12:45,382,4,0
10/18/2017 12:50,386,4,0
10/18/2017 12:55,381,4,0
10/18/2017 13:00,373,4,0
10/18/2017 13:05,379,4,0
10/18/2017 13:10,392,4,0
10/18/2017 13:15,396,4,0
10/18/2017 13:20,406,4,0
10/18/2017 13:25,403,4,0
10/18/2017 13:30,405,4,0
10/18/2017 13:35,409,4,0
10/18/2017 13:40,418,4,0
10/18/2017 13:45,425,4,0
10/18/2017 13:50,416,4,0
10/18/2017 13:55,406,4,0
10/18/2017 14:00,400,4,0
10/18/2017 14:05,411,4,0
10/18/2017 14:10,422,4,0
10/18/2017 14:15,438,4,0
10/18/2017 14:20,438,4,0
10/18/2017 14:25,436,4,0
10/18/2017 14:30,438,4,0
10/18/2017 14:35,451,4,0
10/18/2017 14:40,468,4,0
10/18/2017 14:45,471,4,0
10/18/2017 14:50,439,4,0
10/18/2017 14:55,422,4,0
10/18/2017 15:00,392,4,0
10/18/2017 15:05,418,4,0
10/18/2017 15:10,411,4,0
10/18/2017 15:15,427,4,0
10/18/2017 15:20,384,4,0
10/18/2017 15:25,382,4,0
10/18/2017 15:30,384,4,0
10/18/2017 15:35,379,4,0
10/18/2017 15:40,407,4,0
10/18/2017 15:45,401,4,0
10/18/2017 15:50,383,4,0
10/18/2017 15:55,350,4,0
10/18/2017 16:00,355,4,0
10/18/2017 16:05,359,4,0
10/18/2017 16:10,373,4,0
10/18/2017 16:15,377,4,0
10/18/2017 16:20,369,4,0
10/18/2017 16:25,350,4,0
10/18/2017 16:30,343,4,0
10/18/2017 16:35,357,4,0
10/18/2017 16:40,406,4,0
10/18/2017 16:45,379,4,0
10/18/2017 16:50,373,4,0
10/18/2017 16:55,399,4,0
10/18/2017 17:00,359,4,0
10/18/2017 17:05,355,4,0
10/18/2017 17:10,402,4,0
10/18/2017 17:15,377,4,0
10/18/2017 17:20,410,4,0
10/18/2017 17:25,392,4,0
10/18/2017 17:30,378,4,0
10/18/2017 17:35,386,4,0
10/18/2017 17:40,365,4,0
10/18/2017 17:45,400,4,0
10/18/2017 17:50,403,4,0
10/18/2017 17:55,373,4,0
10/18/2017 18:00,387,4,0
10/18/2017 18:05,388,4,0
10/18/2017 18:10,386,4,0
10/18/2017 18:15,398,4,0
10/18/2017 18:20,362,4,0
10/18/2017 18:25,392,4,0
10/18/2017 18:30,373,4,0
10/18/2017 18:35,392,4,0
10/18/2017 18:40,406,4,0
10/18/2017 18:45,399,4,0
10/18/2017 18:50,392,4,0
10/18/2017 18:55,391,4,0
10/18/2017 19:00,371,4,0
10/18/2017 19:05,362,4,0
10/18/2017 19:10,365,4,0
10/18/2017 19:15,362,4,0
10/18/2017 19:20,350,4,0
10/18/2017 19:25,336,4,0
10/18/2017 19:30,317,4,0
10/18/2017 19:35,306,4,0
10/18/2017 19:40,298,4,0
10/18/2017 19:45,291,4,0
10/18/2017 19:50,277,4,0
10/18/2017 19:55,264,4,0
10/18/2017 20:00,254,4,0
10/18/2017 20:05,257,4,0
10/18/2017 20:10,263,4,0
10/18/2017 20:15,257,4,0
10/18/2017 20:20,249,4,0
10/18/2017 20:25,242,4,0
10/18/2017 20:30,231,4,0
10/18/2017 20:35,227,4,0
10/18/2017 20:40,227,4,0
10/18/2017 20:45,228,4,0
10/18/2017 20:50,227,4,0
10/18/2017 20:55,221,4,0
10/18/2017 21:00,215,4,0
10/18/2017 21:05,219,4,0
10/18/2017 21:10,224,4,0
10/18/2017 21:15,224,4,0
10/18/2017 21:20,220,4,0
10/18/2017 21:25,210,4,0
10/18/2017 21:30,210,4,0
10/18/2017 21:35,208,4,0
10/18/2017 21:40,208,4,0
10/18/2017 21:45,201,4,0
10/18/2017 21:50,190,4,0
10/18/2017 21:55,182,4,0
10/18/2017 22:00,178,4,0
10/18/2017 22:05,172,4,0
10/18/2017 22:10,172,4,0
10/18/2017 22:15,172,4,0
10/18/2017 22:20,168,4,0
10/18/2017 22:25,159,4,0
10/18/2017 22:30,152,4,0
10/18/2017 22:35,149,4,0
10/18/2017 22:40,147,4,0
10/18/2017 22:45,138,4,0
10/18/2017 22:50,129,4,0
10/18/2017 22:55,119,4,0
10/18/2017 23:00,110,4,0
10/18/2017 23:05,106,4,0
10/18/2017 23:10,106,4,0
10/18/2017 23:15,105,4,0
10/18/2017 23:20,100,4,0
10/18/2017 23:25,92,4,0
10/18/2017 23:30,89,4,0
10/18/2017 23:35,86,4,0
10/18/2017 23:40,86,4,0
10/18/2017 23:45,80,4,0
10/18/2017 23:50,73,4,0
10/18/2017 23:55,65,4,0
10/19/2017 0:00,57,4,100
10/19/2017 0:05,74,4,100
10/19/2017 0:10,59,4,100
10/19/2017 0:15,67,4,100
10/19/2017 0:20,49,4,100
10/19/2017 0:25,58,4,100
10/19/2017 0:30,49,4,100
10/19/2017 0:35,42,4,100
10/19/2017 0:40,51,4,100
10/19/2017 0:45,41,4,100
10/19/2017 0:50,49,4,100
10/19/2017 0:55,45,4,100
10/19/2017 1:00,21,4,100
10/19/2017 1:05,33,4,100
10/19/2017 1:10,36,4,100
10/19/2017 1:15,35,4,100
10/19/2017 1:20,26,4,100
10/19/2017 1:25,27,4,100
10/19/2017 1:30,19,4,100
10/19/2017 1:35,29,4,100
10/19/2017 1:40,28,4,100
10/19/2017 1:45,27,4,100
10/19/2017 1:50,24,4,100
10/19/2017 1:55,24,4,100
10/19/2017 2:00,29,4,100
10/19/2017 2:05,15,4,100
10/19/2017 2:10,31,4,100
10/19/2017 2:15,24,4,100
10/19/2017 2:20,23,4,100
10/19/2017 2:25,22,4,100
10/19/2017 2:30,41,4,100
10/19/2017 2:35,34,4,100
10/19/2017 2:40,25,4,100
10/19/2017 2:45,17,4,100
10/19/2017 2:50,26,4,100
10/19/2017 2:55,28,4,100
10/19/2017 3:00,18,4,100
10/19/2017 3:05,17,4,100
10/19/2017 3:10,13,4,100
10/19/2017 3:15,18,4,100
10/19/2017 3:20,10,4,100
10/19/2017 3:25,14,4,100
10/19/2017 3:30,16,4,100
10/19/2017 3:35,11,4,100
10/19/2017 3:40,17,4,100
10/19/2017 3:45,19,4,100
10/19/2017 3:50,22,4,100
10/19/2017 3:55,28,4,100
10/19/2017 4:00,25,4,100
10/19/2017 4:05,21,4,100
10/19/2017 4:10,26,4,100
10/19/2017 4:15,25,4,100
10/19/2017 4:20,29,4,100
10/19/2017 4:25,41,4,100
10/19/2017 4:30,37,4,100
10/19/2017 4:35,33,4,100
10/19/2017 4:40,31,4,100
10/19/2017 4:45,54,4,100
10/19/2017 4:50,38,4,100
10/19/2017 4:55,48,4,100
10/19/2017 5:00,42,4,100
10/19/2017 5:05,40,4,100
10/19/2017 5:10,66,4,100
10/19/2017 5:15,60,4,100
10/19/2017 5:20,69,4,100
10/19/2017 5:25,59,4,100
10/19/2017 5:30,78,4,100
10/19/2017 5:35,89,4,100
10/19/2017 5:40,114,4,100
10/19/2017 5:45,128,4,100
10/19/2017 5:50,104,4,100
10/19/2017 5:55,114,4,100
10/19/2017 6:00,111,4,100
10/19/2017 6:05,100,4,100
10/19/2017 6:10,147,4,100
10/19/2017 6:15,116,4,100
10/19/2017 6:20,155,4,100
10/19/2017 6:25,167,4,100
10/19/2017 6:30,175,4,100
10/19/2017 6:35,134,4,100
10/19/2017 6:40,189,4,100
10/19/2017 6:45,233,4,100
10/19/2017 6:50,168,4,100
10/19/2017 6:55,218,4,100
10/19/2017 7:00,191,4,100
10/19/2017 7:05,213,4,100
10/19/2017 7:10,239,4,100
10/19/2017 7:15,283,4,100
10/19/2017 7:20,270,4,100
10/19/2017 7:25,284,4,100
10/19/2017 7:30,284,4,100
10/19/2017 7:35,324,4,100
10/19/2017 7:40,211,4,100
10/19/2017 7:45,235,4,100
10/19/2017 7:50,285,4,100
10/19/2017 7:55,231,4,100
10/19/2017 8:00,214,4,100
10/19/2017 8:05,254,4,100
10/19/2017 8:10,241,4,100
10/19/2017 8:15,265,4,100
10/19/2017 8:20,252,4,100
10/19/2017 8:25,162,4,100
10/19/2017 8:30,260,4,100
10/19/2017 8:35,264,4,100
10/19/2017 8:40,257,4,100
10/19/2017 8:45,266,4,100
10/19/2017 8:50,231,4,100
10/19/2017 8:55,272,4,100
10/19/2017 9:00,188,4,100
10/19/2017 9:05,278,4,100
10/19/2017 9:10,298,4,100
10/19/2017 9:15,270,4,100
10/19/2017 9:20,268,4,100
10/19/2017 9:25,239,4,100
10/19/2017 9:30,157,4,100
10/19/2017 9:35,265,4,100
10/19/2017 9:40,179,4,100
10/19/2017 9:45,205,4,100
10/19/2017 9:50,247,4,100
10/19/2017 9:55,225,4,100
10/19/2017 10:00,207,4,100
10/19/2017 10:05,204,4,100
10/19/2017 10:10,210,4,100
10/19/2017 10:15,195,4,100
10/19/2017 10:20,212,4,100
10/19/2017 10:25,208,4,100
10/19/2017 10:30,194,4,100
10/19/2017 10:35,212,4,100
10/19/2017 10:40,258,4,100
10/19/2017 10:45,192,4,100
10/19/2017 10:50,246,4,100
10/19/2017 10:55,190,4,100
10/19/2017 11:00,226,4,100
10/19/2017 11:05,207,4,100
10/19/2017 11:10,193,4,100
10/19/2017 11:15,214,4,100
10/19/2017 11:20,188,4,100
10/19/2017 11:25,190,4,100
10/19/2017 11:30,243,4,100
10/19/2017 11:35,253,4,100
10/19/2017 11:40,210,4,100
10/19/2017 11:45,174,4,100
10/19/2017 11:50,223,4,100
10/19/2017 11:55,194,4,100
10/19/2017 12:00,208,4,100
10/19/2017 12:05,245,4,100
10/19/2017 12:10,261,4,100
10/19/2017 12:15,225,4,100
10/19/2017 12:20,252,4,100
10/19/2017 12:25,247,4,100
10/19/2017 12:30,223,4,100
10/19/2017 12:35,231,4,100
10/19/2017 12:40,322,4,100
10/19/2017 12:45,296,4,100
10/19/2017 12:50,276,4,100
10/19/2017 12:55,292,4,100
10/19/2017 13:00,252,4,100
10/19/2017 13:05,258,4,100
10/19/2017 13:10,218,4,100
10/19/2017 13:15,250,4,100
10/19/2017 13:20,339,4,100
10/19/2017 13:25,275,4,100
10/19/2017 13:30,361,4,100
10/19/2017 13:35,346,4,100
10/19/2017 13:40,386,4,100
10/19/2017 13:45,315,4,100
10/19/2017 13:50,397,4,100
10/19/2017 13:55,327,4,100
10/19/2017 14:00,202,4,100
10/19/2017 14:05,309,4,100
10/19/2017 14:10,226,4,100
10/19/2017 14:15,399,4,100
10/19/2017 14:20,385,4,100
10/19/2017 14:25,365,4,100
10/19/2017 14:30,328,4,100
10/19/2017 14:35,401,4,100
10/19/2017 14:40,315,4,100
10/19/2017 14:45,384,4,100
10/19/2017 14:50,359,4,100
10/19/2017 14:55,462,4,100
10/19/2017 15:00,326,4,100
10/19/2017 15:05,367,4,100
10/19/2017 15:10,356,4,100
10/19/2017 15:15,311,4,100
10/19/2017 15:20,394,4,100
10/19/2017 15:25,353,4,100
10/19/2017 15:30,421,4,100
10/19/2017 15:35,349,4,100
10/19/2017 15:40,349,4,100
10/19/2017 15:45,386,4,100
10/19/2017 15:50,323,4,100
10/19/2017 15:55,313,4,100
10/19/2017 16:00,354,4,100
10/19/2017 16:05,285,4,100
10/19/2017 16:10,359,4,100
10/19/2017 16:15,395,4,100
10/19/2017 16:20,397,4,100
10/19/2017 16:25,368,4,100
10/19/2017 16:30,418,4,100
10/19/2017 16:35,418,4,100
10/19/2017 16:40,337,4,100
10/19/2017 16:45,283,4,100
10/19/2017 16:50,439,4,100
10/19/2017 16:55,411,4,100
10/19/2017 17:00,306,4,100
10/19/2017 17:05,341,4,100
10/19/2017 17:10,338,4,100
10/19/2017 17:15,458,4,100
10/19/2017 17:20,362,4,100
10/19/2017 17:25,445,4,100
10/19/2017 17:30,416,4,100
10/19/2017 17:35,380,4,100
10/19/2017 17:40,268,4,100
10/19/2017 17:45,470,4,100
10/19/2017 17:50,331,4,100
10/19/2017 17:55,353,4,100
10/19/2017 18:00,362,4,100
10/19/2017 18:05,360,4,100
10/19/2017 18:10,399,4,100
10/19/2017 18:15,303,4,100
10/19/2017 18:20,389,4,100
10/19/2017 18:25,251,4,100
10/19/2017 18:30,409,4,100
10/19/2017 18:35,376,4,100
10/19/2017 18:40,385,4,100
10/19/2017 18:45,299,4,100
10/19/2017 18:50,242,4,100
10/19/2017 18:55,274,4,100
10/19/2017 19:00,323,4,100
10/19/2017 19:05,300,4,100
10/19/2017 19:10,299,4,100
10/19/2017 19:15,260,4,100
10/19/2017 19:20,331,4,100
10/19/2017 19:25,318,4,100
10/19/2017 19:30,303,4,100
10/19/2017 19:35,355,4,100
10/19/2017 19:40,316,4,100
10/19/2017 19:45,339,4,100
10/19/2017 19:50,354,4,100
10/19/2017 19:55,273,4,100
10/19/2017 20:00,250,4,100
10/19/2017 20:05,320,4,100
10/19/2017 20:10,236,4,100
10/19/2017 20:15,242,4,100
10/19/2017 20:20,296,4,100
10/19/2017 20:25,270,4,100
10/19/2017 20:30,212,4,100
10/19/2017 20:35,256,4,100
10/19/2017 20:40,199,4,100
10/19/2017 20:45,210,4,100
10/19/2017 20:50,255,4,100
10/19/2017 20:55,189,4,100
10/19/2017 21:00,283,4,100
10/19/2017 21:05,196,4,100
10/19/2017 21:10,276,4,100
10/19/2017 21:15,256,4,100
10/19/2017 21:20,213,4,100
10/19/2017 21:25,276,4,100
10/19/2017 21:30,231,4,100
10/19/2017 21:35,205,4,100
10/19/2017 21:40,223,4,100
10/19/2017 21:45,224,4,100
10/19/2017 21:50,246,4,100
10/19/2017 21:55,231,4,100
10/19/2017 22:00,146,4,100
10/19/2017 22:05,161,4,100
10/19/2017 22:10,160,4,100
10/19/2017 22:15,144,4,100
10/19/2017 22:20,202,4,100
10/19/2017 22:25,163,4,100
10/19/2017 22:30,184,4,100
10/19/2017 22:35,149,4,100
10/19/2017 22:40,129,4,100
10/19/2017 22:45,140,4,100
10/19/2017 22:50,146,4,100
10/19/2017 22:55,97,4,100
10/19/2017 23:00,151,4,100
10/19/2017 23:05,117,4,100
10/19/2017 23:10,132,4,100
10/19/2017 23:15,120,4,100
10/19/2017 23:20,131,4,100
10/19/2017 23:25,102,4,100
10/19/2017 23:30,99,4,100
10/19/2017 23:35,110,4,100
10/19/2017 23:40,116,4,100
10/19/2017 23:45,97,4,100
10/19/2017 23:50,106,4,100
10/19/2017 23:55,74,4,100
10/20/2017 0:00,72,4,100
10/20/2017 0:05,66,4,100
10/20/2017 0:10,65,4,100
10/20/2017 0:15,72,4,100
10/20/2017 0:20,59,4,100
10/20/2017 0:25,69,4,100
10/20/2017 0:30,55,4,100
10/20/2017 0:35,54,4,100
10/20/2017 0:40,43,4,100
10/20/2017 0:45,48,4,100
10/20/2017 0:50,62,4,100
10/20/2017 0:55,43,4,100
10/20/2017 1:00,47,4,100
10/20/2017 1:05,43,4,100
10/20/2017 1:10,36,4,100
10/20/2017 1:15,38,4,100
10/20/2017 1:20,29,4,100
10/20/2017 1:25,40,4,100
10/20/2017 1:30,33,4,100
10/20/2017 1:35,32,4,100
10/20/2017 1:40,40,4,100
10/20/2017 1:45,48,4,100
10/20/2017 1:50,33,4,100
10/20/2017 1:55,43,4,100
10/20/2017 2:00,40,4,100
10/20/2017 2:05,34,4,100
10/20/2017 2:10,33,4,100
10/20/2017 2:15,34,4,100
10/20/2017 2:20,35,4,100
10/20/2017 2:25,19,4,100
10/20/2017 2:30,30,4,100
10/20/2017 2:35,37,4,100
10/20/2017 2:40,27,4,100
10/20/2017 2:45,30,4,100
10/20/2017 2:50,19,4,100
10/20/2017 2:55,21,4,100
10/20/2017 3:00,24,4,100
10/20/2017 3:05,16,4,100
10/20/2017 3:10,15,4,100
10/20/2017 3:15,14,4,100
10/20/2017 3:20,22,4,100
10/20/2017 3:25,22,4,100
10/20/2017 3:30,29,4,100
10/20/2017 3:35,18,4,100
10/20/2017 3:40,21,4,100
10/20/2017 3:45,24,4,100
10/20/2017 3:50,34,4,100
10/20/2017 3:55,23,4,100
10/20/2017 4:00,22,4,100
10/20/2017 4:05,21,4,100
10/20/2017 4:10,29,4,100
10/20/2017 4:15,41,4,100
10/20/2017 4:20,31,4,100
10/20/2017 4:25,31,4,100
10/20/2017 4:30,38,4,100
10/20/2017 4:35,40,4,100
10/20/2017 4:40,35,4,100
10/20/2017 4:45,47,4,100
10/20/2017 4:50,48,4,100
10/20/2017 4:55,44,4,100
10/20/2017 5:00,46,4,100
10/20/2017 5:05,36,4,100
10/20/2017 5:10,64,4,100
10/20/2017 5:15,72,4,100
10/20/2017 5:20,59,4,100
10/20/2017 5:25,59,4,100
10/20/2017 5:30,81,4,100
10/20/2017 5:35,74,4,100
10/20/2017 5:40,94,4,100
10/20/2017 5:45,114,4,100
10/20/2017 5:50,132,4,100
10/20/2017 5:55,88,4,100
10/20/2017 6:00,109,4,100
10/20/2017 6:05,102,4,100
10/20/2017 6:10,126,4,100
10/20/2017 6:15,122,4,100
10/20/2017 6:20,131,4,100
10/20/2017 6:25,154,4,100
10/20/2017 6:30,134,4,100
10/20/2017 6:35,164,4,100
10/20/2017 6:40,187,4,100
10/20/2017 6:45,181,4,100
10/20/2017 6:50,236,4,100
10/20/2017 6:55,155,4,100
10/20/2017 7:00,191,4,100
10/20/2017 7:05,137,4,100
10/20/2017 7:10,214,4,100
10/20/2017 7:15,275,4,100
10/20/2017 7:20,273,4,100
10/20/2017 7:25,318,4,100
10/20/2017 7:30,176,4,100
10/20/2017 7:35,274,4,100
10/20/2017 7:40,228,4,100
10/20/2017 7:45,331,4,100
10/20/2017 7:50,229,4,100
10/20/2017 7:55,273,4,100
10/20/2017 8:00,171,4,100
10/20/2017 8:05,230,4,100
10/20/2017 8:10,208,4,100
10/20/2017 8:15,283,4,100
10/20/2017 8:20,274,4,100
10/20/2017 8:25,303,4,100
10/20/2017 8:30,201,4,100
10/20/2017 8:35,264,4,100
10/20/2017 8:40,307,4,100
10/20/2017 8:45,292,4,100
10/20/2017 8:50,284,4,100
10/20/2017 8:55,316,4,100
10/20/2017 9:00,172,4,100
10/20/2017 9:05,187,4,100
10/20/2017 9:10,263,4,100
10/20/2017 9:15,182,4,100
10/20/2017 9:20,192,4,100
10/20/2017 9:25,202,4,100
10/20/2017 9:30,235,4,100
10/20/2017 9:35,227,4,100
10/20/2017 9:40,208,4,100
10/20/2017 9:45,213,4,100
10/20/2017 9:50,286,4,100
10/20/2017 9:55,260,4,100
10/20/2017 10:00,232,4,100
10/20/2017 10:05,174,4,100
10/20/2017 10:10,247,4,100
10/20/2017 10:15,164,4,100
10/20/2017 10:20,246,4,100
10/20/2017 10:25,224,4,100
10/20/2017 10:30,214,4,100
10/20/2017 10:35,209,4,100
10/20/2017 10:40,161,4,100
10/20/2017 10:45,213,4,100
10/20/2017 10:50,179,4,100
10/20/2017 10:55,206,4,100
10/20/2017 11:00,192,4,100
10/20/2017 11:05,254,4,100
10/20/2017 11:10,283,4,100
10/20/2017 11:15,172,4,100
10/20/2017 11:20,226,4,100
10/20/2017 11:25,211,4,100
10/20/2017 11:30,167,4,100
10/20/2017 11:35,203,4,100
10/20/2017 11:40,226,4,100
10/20/2017 11:45,269,4,100
10/20/2017 11:50,277,4,100
10/20/2017 11:55,260,4,100
10/20/2017 12:00,218,4,100
10/20/2017 12:05,289,4,100
10/20/2017 12:10,245,4,100
10/20/2017 12:15,327,4,100
10/20/2017 12:20,242,4,100
10/20/2017 12:25,214,4,100
10/20/2017 12:30,147,4,100
10/20/2017 12:35,273,4,100
10/20/2017 12:40,277,4,100
10/20/2017 12:45,275,4,100
10/20/2017 12:50,305,4,100
10/20/2017 12:55,291,4,100
10/20/2017 13:00,254,4,100
10/20/2017 13:05,318,4,100
10/20/2017 13:10,281,4,100
10/20/2017 13:15,201,4,100
10/20/2017 13:20,382,4,100
10/20/2017 13:25,278,4,100
10/20/2017 13:30,368,4,100
10/20/2017 13:35,348,4,100
10/20/2017 13:40,345,4,100
10/20/2017 13:45,212,4,100
10/20/2017 13:50,210,4,100
10/20/2017 13:55,282,4,100
10/20/2017 14:00,367,4,100
10/20/2017 14:05,311,4,100
10/20/2017 14:10,305,4,100
10/20/2017 14:15,390,4,100
10/20/2017 14:20,271,4,100
10/20/2017 14:25,346,4,100
10/20/2017 14:30,355,4,100
10/20/2017 14:35,412,4,100
10/20/2017 14:40,397,4,100
10/20/2017 14:45,307,4,100
10/20/2017 14:50,376,4,100
10/20/2017 14:55,311,4,100
10/20/2017 15:00,295,4,100
10/20/2017 15:05,325,4,100
10/20/2017 15:10,338,4,100
10/20/2017 15:15,414,4,100
10/20/2017 15:20,384,4,100
10/20/2017 15:25,409,4,100
10/20/2017 15:30,380,4,100
10/20/2017 15:35,342,4,100
10/20/2017 15:40,353,4,100
10/20/2017 15:45,294,4,100
10/20/2017 15:50,348,4,100
10/20/2017 15:55,381,4,100
10/20/2017 16:00,438,4,100
10/20/2017 16:05,330,4,100
10/20/2017 16:10,321,4,100
10/20/2017 16:15,426,4,100
10/20/2017 16:20,369,4,100
10/20/2017 16:25,407,4,100
10/20/2017 16:30,418,4,100
10/20/2017 16:35,382,4,100
